"date","calculated_market_cap","expected_market_cap","sp500_market_cap_calc_ratio","available_data_prop"
"2024-04-25","46939006197621.32","42773845591994.74","1.097","0.996"
"2024-04-24","47198639628351.86","42970497407055.74","1.098","0.996"
"2024-04-23","47172829117903.99","42961346870206.71","1.098","0.996"
"2024-04-22","46620281499256.90","42453407347892.78","1.098","0.996"
"2024-04-19","46213698202411.96","42085945511649.98","1.098","0.996"
"2024-04-18","46625219716906.15","42457813161931.20","1.098","0.996"
"2024-04-17","46722233501752.92","42551775619019.80","1.098","0.996"
"2024-04-16","46962184075835.84","42799179022715.66","1.097","0.996"
"2024-04-15","47065132090042.86","42887380030677.08","1.097","0.996"
"2024-04-12","47646479716746.38","43409214812650.65","1.098","0.996"
"2024-04-11","48330018225974.51","44050176028047.62","1.097","0.996"
"2024-04-10","47950314553117.93","43724654152362.86","1.097","0.996"
"2024-04-09","48382405485627.28","44142105032503.10","1.096","0.996"
"2024-04-08","48296693294598.67","44078390183332.12","1.096","0.996"
"2024-04-05","48283748876226.98","44094911985976.20","1.095","0.996"
"2024-04-04","47757185931432.49","43610865532101.38","1.095","0.996"
"2024-04-03","48374135184294.56","44155491929004.46","1.096","0.996"
"2024-04-02","48321741850242.29","44107366883354.03","1.096","1.000"
"2024-04-01","48668188587215.18","44428991308158.65","1.095","1.004"
"2024-03-28","48764819465201.53","44518632678401.88","1.095","1.000"
"2024-03-27","48717115498651.87","44468982543276.60","1.096","1.000"
"2024-03-26","48320492022128.27","44088472719304.66","1.096","1.000"
"2024-03-25","48439428071738.58","44212259148345.62","1.096","1.000"
"2024-03-22","48591492503180.07","44347737930027.03","1.096","1.000"
"2024-03-21","48617382366797.53","44410012416916.22","1.095","1.000"
"2024-03-20","48493876129304.49","44266738733474.54","1.095","1.000"
"2024-03-19","48060860573942.37","43876061646337.02","1.095","1.000"
"2024-03-18","47814344897881.73","43629590241764.66","1.096","1.000"
"2024-03-15","47441770795318.59","43355667226645.24","1.094","1.004"
"2024-03-14","47682107370831.07","43638571324227.60","1.093","1.000"
"2024-03-13","47765387777818.45","43764221751515.60","1.091","1.000"
"2024-03-12","47835780724309.92","43848610035789.94","1.091","1.000"
"2024-03-11","47308295355812.06","43362869038054.20","1.091","1.000"
"2024-03-08","47333210203540.12","43411587174055.94","1.090","1.000"
"2024-03-07","47611505639408.71","43696863633043.60","1.090","1.000"
"2024-03-06","47112987879877.76","43251198597618.88","1.089","1.000"
"2024-03-05","46906944903118.31","43029975896574.39","1.090","1.000"
"2024-03-04","47379518719371.88","43473099116207.72","1.090","1.000"
"2024-03-01","47493836306749.03","43525036885545.25","1.091","1.000"
"2024-02-29","47157181460744.79","43179265210722.38","1.092","1.000"
"2024-02-28","46901904330925.04","42954653421956.03","1.092","1.000"
"2024-02-27","47008617312906.51","43025993718501.21","1.093","1.000"
"2024-02-26","46911140983194.77","42952704696515.96","1.092","1.000"
"2024-02-23","47164072268905.76","43115973997516.62","1.094","1.000"
"2024-02-22","47150538091177.68","43100977284347.38","1.094","1.000"
"2024-02-21","46207395989190.43","42209393031918.78","1.095","1.000"
"2024-02-20","46132227499741.44","42156099627492.52","1.094","1.000"
"2024-02-16","46382680804353.70","42410789569790.38","1.094","1.000"
"2024-02-15","46627390064147.52","42615490468190.78","1.094","1.000"
"2024-02-14","46413051715440.76","42368849609232.34","1.095","1.000"
"2024-02-13","45987096201445.30","41966819078226.58","1.096","1.000"
"2024-02-12","46622323693687.55","42548640712877.08","1.096","1.000"
"2024-02-09","46682148225741.19","42589055583960.26","1.096","1.000"
"2024-02-08","46391242022394.28","42345888539916.74","1.096","1.000"
"2024-02-07","46354044556581.09","42321741289898.48","1.095","1.000"
"2024-02-06","45974033727053.94","41975800160689.50","1.095","1.000"
"2024-02-05","45876437063405.85","41879041706230.38","1.095","1.000"
"2024-02-02","45930242525043.09","42012910671243.88","1.093","1.000"
"2024-02-01","45426796659583.85","41568770725293.98","1.093","1.000"
"2024-01-31","44874713729007.55","41055832298590.31","1.093","1.000"
"2024-01-30","45724100697274.91","41727888393835.36","1.096","1.000"
"2024-01-29","45781689609220.03","41752967642977.14","1.096","1.000"
"2024-01-26","45442293535066.87","41439815937477.18","1.097","1.000"
"2024-01-25","45453682066014.48","41466843912059.02","1.096","1.000"
"2024-01-24","45192728470096.49","41249857570666.86","1.096","1.000"
"2024-01-23","45133056587925.83","41216390329413.48","1.095","1.000"
"2024-01-22","44991603397254.16","41096331896866.56","1.095","1.000"
"2024-01-19","44907559695918.65","41006351617851.15","1.095","1.000"
"2024-01-18","44357643084245.75","40507562632386.24","1.095","1.000"
"2024-01-17","43960756291745.57","40153996055803.08","1.095","1.000"
"2024-01-16","44210151310369.63","40380810751588.64","1.095","1.000"
"2024-01-12","44377724423059.23","40532048791176.69","1.095","1.000"
"2024-01-11","44341374066367.17","40501631728872.98","1.095","1.000"
"2024-01-10","44375731947122.07","40528829157840.92","1.095","1.000"
"2024-01-09","44117643188459.11","40300489372580.53","1.095","1.000"
"2024-01-08","44150958959749.05","40360137316485.28","1.094","1.000"
"2024-01-05","43523118363502.50","39798396026586.80","1.094","1.000"
"2024-01-04","43457232749093.95","39725869549338.98","1.094","1.000"
"2024-01-03","43639684081698.26","39862534511723.03","1.095","1.000"
"2024-01-02","43962013729732.42","40184667299685.93","1.094","1.000"
"2023-12-29","44313164504047.69","40413430720911.54","1.096","1.000"
"2023-12-28","44442606451238.65","40527981885910.46","1.097","1.000"
"2023-12-27","44428554836885.84","40512985172741.22","1.097","1.000"
"2023-12-26","44387032114807.44","40455116499890.44","1.097","1.000"
"2023-12-22","44212332672129.05","40284645387480.83","1.097","1.000"
"2023-12-21","44132510563401.18","40217880359360.16","1.097","1.000"
"2023-12-20","43677442570925.08","39807800745014.98","1.097","1.000"
"2023-12-19","44270217533982.61","40401060550726.76","1.096","1.000"
"2023-12-18","44010972256364.39","40165434226864.36","1.096","1.000"
"2023-12-15","43788391678208.30","39984372215323.93","1.095","1.006"
"2023-12-14","43613251478845.31","39987422394273.62","1.091","1.000"
"2023-12-13","43520233264252.57","39881852311737.64","1.091","1.000"
"2023-12-12","42952095357145.69","39344766635015.70","1.092","1.000"
"2023-12-11","42797373655453.36","39164636622598.79","1.093","1.000"
"2023-12-08","42671153428190.02","39011534584763.71","1.094","1.000"
"2023-12-07","42535843754338.37","38852416916222.34","1.095","1.000"
"2023-12-06","42120696304001.30","38545280841428.68","1.093","1.000"
"2023-12-05","42290029018826.50","38696434153823.68","1.093","1.000"
"2023-12-04","42286677553377.67","38718463224015.78","1.092","1.000"
"2023-12-01","42540680805336.85","38929010298736.40","1.093","1.000"
"2023-11-30","42315271928946.09","38701687239792.57","1.093","1.000"
"2023-11-29","42201095751392.94","38555787013366.44","1.095","1.000"
"2023-11-28","42274767239460.74","38592304433569.50","1.095","1.000"
"2023-11-27","42219322545023.21","38554516105470.75","1.095","1.000"
"2023-11-24","42301937809061.20","38630008034475.20","1.095","1.000"
"2023-11-22","42301590299705.99","38606962237966.54","1.096","1.000"
"2023-11-21","42115897231480.47","38450810021181.80","1.095","1.000"
"2023-11-20","42187554957106.71","38528674311591.56","1.095","1.000"
"2023-11-17","41882067883181.06","38246024395588.35","1.095","1.000"
"2023-11-16","41851008987560.47","38197052078007.46","1.096","1.000"
"2023-11-15","41793760443554.93","38151638302534.52","1.095","1.000"
"2023-11-14","41715494391019.04","38090804177927.10","1.095","1.000"
"2023-11-13","40955723953882.10","37377824848440.58","1.096","1.000"
"2023-11-10","40984921409078.05","37409089182674.75","1.096","1.000"
"2023-11-09","40362949021646.69","36833876269081.88","1.096","1.000"
"2023-11-08","40700940443283.91","37134064714045.72","1.096","1.000"
"2023-11-07","40648690954622.62","37096784749105.25","1.096","1.000"
"2023-11-06","40520875415123.75","36991723029727.56","1.095","1.000"
"2023-11-03","40432491722417.60","36926991454240.02","1.095","1.000"
"2023-11-02","40059035709052.53","36583337959243.30","1.095","1.000"
"2023-11-01","39343314167345.11","35906198232415.46","1.096","1.000"
"2023-10-31","38920004148858.24","35532890219852.46","1.095","1.000"
"2023-10-30","38680607190944.91","35304296253012.93","1.096","1.000"
"2023-10-27","38213409954994.74","34885320283397.85","1.095","1.000"
"2023-10-26","38383466963079.14","35053588488788.26","1.095","1.000"
"2023-10-25","38876232317438.16","35473327003140.76","1.096","1.000"
"2023-10-24","39595591512958.16","35989400335987.15","1.100","1.000"
"2023-10-23","39290484833917.24","35729796216492.58","1.100","1.000"
"2023-10-20","39335345281342.86","35790121977941.71","1.099","1.000"
"2023-10-19","39846058808436.50","36246293185304.22","1.099","1.000"
"2023-10-18","40179740636747.45","36556394711854.51","1.099","1.000"
"2023-10-17","40725147445614.30","37052896063107.15","1.099","1.002"
"2023-10-16","40652925223864.82","37056539332408.16","1.097","0.996"
"2023-10-13","40301718170988.83","36668065152289.83","1.099","0.998"
"2023-10-12","40517320207108.38","36853024614710.39","1.099","0.998"
"2023-10-11","40780325878807.32","37084668760499.60","1.100","0.998"
"2023-10-10","40581228970847.90","36926144182309.54","1.099","0.998"
"2023-10-09","40384026433091.53","36734830180410.49","1.099","0.998"
"2023-10-06","40137073191860.87","36504711124096.12","1.100","0.998"
"2023-10-05","39664675930418.23","36078448615879.04","1.099","0.998"
"2023-10-04","39713393517625.91","36125556935212.92","1.099","0.998"
"2023-10-03","39347912691361.82","35834942663063.33","1.098","0.996"
"2023-10-02","39899056873149.41","36334324738879.56","1.098","0.998"
"2023-09-29","39961560594520.15","36331444014315.98","1.100","1.000"
"2023-09-28","40084743608253.70","36430151194215.18","1.100","1.000"
"2023-09-27","39838943852727.21","36216723394930.98","1.100","1.000"
"2023-09-26","39808629168933.89","36208420130012.42","1.099","1.000"
"2023-09-25","40405466458322.70","36749911620772.76","1.099","1.000"
"2023-09-22","40246701512125.09","36602655759257.92","1.100","1.000"
"2023-09-21","40345279495156.07","36686874589146.16","1.100","1.000"
"2023-09-20","41033342946990.87","37298604922942.08","1.100","1.000"
"2023-09-19","41457314398173.02","37652340953911.33","1.101","1.000"
"2023-09-18","41544880276069.08","37733509604849.90","1.101","1.000"
"2023-09-15","41522696051346.34","37706312175881.97","1.101","1.004"
"2023-09-14","41836395072645.10","38170447739390.84","1.096","1.000"
"2023-09-13","41492764398709.08","37851365130377.62","1.096","1.000"
"2023-09-12","41416358204869.41","37804426265429.84","1.096","1.000"
"2023-09-11","41681448324666.55","38020988970856.76","1.096","1.000"
"2023-09-08","41394558812644.39","37767061573296.33","1.096","1.000"
"2023-09-07","41319451662930.10","37713259805711.79","1.096","1.000"
"2023-09-06","41427765797597.29","37834758600540.50","1.095","1.000"
"2023-09-05","41722831833839.81","38100378350741.36","1.095","1.000"
"2023-09-01","41879766377441.64","38260851654371.49","1.095","1.000"
"2023-08-31","41823122711191.11","38192137900810.75","1.095","1.000"
"2023-08-30","41876557426356.21","38253226206997.30","1.095","1.000"
"2023-08-29","41707503208604.67","38107156526185.08","1.094","1.000"
"2023-08-28","41087831038403.78","37562191220509.83","1.094","1.000"
"2023-08-25","40827478274567.86","37328344167701.42","1.094","1.000"
"2023-08-24","40567440406106.23","37079246220144.62","1.094","1.002"
"2023-08-23","41088176626156.28","37585067562632.39","1.093","1.000"
"2023-08-22","40619791570483.63","37174479585128.92","1.093","1.000"
"2023-08-21","40716869267340.03","37278016215031.78","1.092","1.000"
"2023-08-18","40440380838230.57","37023326272733.92","1.092","1.000"
"2023-08-17","40479317227219.39","37028833540281.94","1.093","1.000"
"2023-08-16","40770687280942.87","37316651815060.99","1.093","1.000"
"2023-08-15","41083041330083.00","37600742093345.99","1.093","1.000"
"2023-08-14","41560531909662.32","38040137316485.29","1.093","1.000"
"2023-08-11","41314422356482.28","37822642611934.85","1.092","1.000"
"2023-08-10","41355845427499.74","37863142210211.08","1.092","1.000"
"2023-08-09","41345230561855.61","37853652764589.88","1.092","1.000"
"2023-08-08","41648767041278.77","38121983784968.22","1.093","1.000"
"2023-08-07","41806719589850.65","38283473814914.90","1.092","1.000"
"2023-08-04","41404097469201.27","37941091227813.89","1.091","1.000"
"2023-08-03","41618138542702.51","38143250310422.90","1.091","1.000"
"2023-08-02","41709873854310.50","38240686582426.42","1.091","1.000"
"2023-08-01","42306242071032.15","38777348623183.11","1.091","1.000"
"2023-07-31","42431916268073.18","38880969980279.02","1.091","1.000"
"2023-07-28","42393354422363.38","38823948579358.70","1.092","1.000"
"2023-07-27","41953444563504.66","38444201300124.17","1.091","1.000"
"2023-07-26","42196207678361.68","38692790884522.68","1.091","1.000"
"2023-07-25","42101466919175.19","38698806515228.98","1.088","1.000"
"2023-07-24","41994589720631.93","38590186253743.34","1.088","1.000"
"2023-07-21","41814746411826.18","38435135490468.20","1.088","1.000"
"2023-07-20","41793896881243.33","38422680593090.35","1.088","1.000"
"2023-07-19","42115587841183.32","38684063983638.89","1.089","1.000"
"2023-07-18","42042259558341.10","38593066978306.92","1.089","1.000"
"2023-07-17","41776686102599.70","38320330143890.15","1.090","1.000"
"2023-07-14","41634719622103.97","38173159009568.33","1.091","1.000"
"2023-07-13","41658344179248.05","38212302972755.83","1.090","1.000"
"2023-07-12","41248547421304.60","37891356365495.58","1.089","1.000"
"2023-07-11","40937768327713.15","37612603900372.51","1.088","1.000"
"2023-07-10","40665124663545.94","37360709955445.18","1.088","1.000"
"2023-07-07","40616615842564.31","37271068585201.96","1.090","1.000"
"2023-07-06","40742952836148.38","37378163757212.78","1.090","1.000"
"2023-07-05","41075163291300.93","37676657658315.68","1.090","1.000"
"2023-07-03","41122711277072.23","37750963406617.49","1.089","1.000"
"2023-06-30","41093462038320.80","37706820539040.25","1.090","1.000"
"2023-06-29","40696014855121.08","37249802059747.28","1.093","1.000"
"2023-06-28","40540701825372.67","37083906215762.18","1.093","1.000"
"2023-06-27","40526661956084.99","37097038930684.39","1.092","1.000"
"2023-06-26","40087628186572.90","36676876780366.66","1.093","1.000"
"2023-06-23","40321831466805.98","36842179534000.44","1.094","1.000"
"2023-06-22","40626808266918.48","37126523993864.58","1.094","1.000"
"2023-06-21","40442112704506.34","36989265941129.20","1.093","1.000"
"2023-06-20","40684755755683.79","37184307939522.31","1.094","1.002"
"2023-06-16","40793841992814.84","37361218318603.46","1.092","1.000"
"2023-06-15","40956471042923.02","37498900007304.07","1.092","1.000"
"2023-06-14","40466585213881.63","37047727704331.31","1.092","1.000"
"2023-06-13","40427685874047.01","37017395369220.66","1.092","1.000"
"2023-06-12","40168158176150.20","36762535972536.70","1.093","1.000"
"2023-06-09","39785486267447.36","36423034109999.26","1.092","1.000"
"2023-06-08","39736162429285.75","36381263603827.34","1.092","1.000"
"2023-06-07","39502374863429.19","36157499086991.46","1.093","1.000"
"2023-06-06","39717898646211.30","36295858593236.44","1.094","1.000"
"2023-06-05","39606353384442.77","36210623037031.62","1.094","1.000"
"2023-06-02","39659830587929.99","36283318968665.54","1.093","1.000"
"2023-06-01","39112094950743.71","35763517639325.11","1.094","1.000"
"2023-05-31","38735360696966.60","35414526331166.46","1.094","1.000"
"2023-05-30","38960155310494.99","35632190490102.99","1.093","1.000"
